importer,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,S19,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
SVN,52193.883,11360.146,52873.156,6241.451,27140084.276,207622.402,51102571.401,16533403.199,22883612.31,48605.975,19382348.089,3452949176.406,2035405.255,32148.978,713078802.573,2872.107,338.326,502920.955,148937192.214,264913882.624,15594041.66,206522.609,833837060.505,180034.152,13697379.808,10057.666,2183.189,583849.93,254288871.02,649609.763,2104.807,866547.394,97636.044,181884.786,89064866.951,10427797059.577,20882084.693,9670351210.137,19182713.82,1514879.191,685387.561,169014.985,1912.662,23753082.773,1147.982,3096.26,17879357.362,7052462.906,7976.852,2820.385,13880097.377,902905891.131,6610284074.335,5133.384,38439.254,180921404.388,3685369.566,211150361.076,56721557.503,216346869.462,64239.561,998207853.602,31933763.98,1994653.03,137379020.413,29146.171,1477759296.556,14629.386,95685.437,314990.009,439524853.54,876075.001,1019511.689,338.212,21066.783,592.172,174976.717,131657.955,453531080.827,18558.16,24725.835,1969154.52,88255.352,20725352.743,1652354.213,2319001916.843,21366.077,1337706903.088,181376829.658,1896450104.227,266802794.685,7189392.306,315324.029,1590463.366,243057272.042,5629464260.666,94004.73,2419525.358,474942556.464,41869854.148,2681542.657,724905.524,39688207.824,371.795,9087.965,509059447.091,5425380.076,1472578.159,1110088.395,97708.85,517.374,870.958,21050716.123,6901.237,56676436.548,51268013.523,25605542.936,818335.626,136404019.457,3110272.4,1032424.35,2302.927,92013430.307,1350.289,193530844.281,28186.53,7910601.861,24103502.894,7221447.273,194697.105,341.645,80684180.225,462488.389,321.483,1549116.118,158597.492,95741259.665,692745.935,6887902.891,274048.887,102969.889,738366.13,8258.009,853883961.226,45200074.872,377666.519,85190.494,2465724.446,17667888.247,37991516.275,951753.564,6986899.559,25508622.708,13.499,267066.77,1331311280.618,79514.606,131015588.128,1054917.912,132412.221,3309.49,18802372.768,479104315.277,258125424.282,792092.119,159734852.323,1105426176.585,33208.746,316886.239,226375351.616,846.713,278.906,257313.421,569374.561,5866448.379,71592.109,1815.738,878688858.009,2.047,6476.09,297971.071,542714380.263,246316483.739,424429563.016,12397.787,32.676,298732.317,124590.027,7824.128,496.72,284440.866,130978143.922,31061.852,5617.033,2940306.767,9758.724,0,19618.368,31212465.999,1124740803.554,124582.156,371422.293,5521253.524,100308315.921,12032124.47,1064264685.155,8445455.205,618.788,167.977,6935874.873,91283.943,348705278.96,774.411,0,99.781,16932.294,62697546.198,301299.018,3868220.584
SWE,1790.736,965018.276,79817539.03,1696.487,29311994.216,11686.909,110218489.312,51909293.441,832598.051,10084.672,779718178.757,2207145804.233,612149.009,5896422.83,9715773461.273,117057.593,182560.836,605551.56,625333067.784,322583112.209,15754048.228,15268.382,54332536.422,942.493,370493.88,83127.856,93589.525,833257.796,963239414.808,142976.143,28557.529,1319.49,6974.446,49857.864,430805496.231,1739595345.107,132355475.102,10934256392.863,505081.838,401690.389,447966.78,82562.361,565.496,75778298.065,29688.52,21865.831,18029508.354,3070169.97,11498.411,33929.737,56013754.9,3608749035.48,32189261472.462,6503.2,10367.42,12309346738.963,24732799.184,15127479.081,67688129.227,44047867.581,54004.832,3711633140.85,1676063043.191,9169888.475,8793154256.594,29594.271,7175198527.338,2135971.206,33646.989,1740030.023,6175601042.888,2279607.093,58402408.399,19138822.262,28746.027,8293.936,0,59094.292,244903429.371,35626.224,99715.728,5424139.738,102792777.827,120996647.33,57501668.126,203441102.014,236094.421,1934143651.499,310443900.482,1094373419.37,2219814037.112,12713284.03,296413.954,40145476.556,134881449.787,6377956016.314,163333.985,26564156.75,1541104026.255,89355376.655,28877128.085,242314.873,64979310.958,94.249,102920.203,1515932685.218,171876927.241,26029103.644,15082145.182,14137.39,386550468.755,32987.245,91313687.987,4523.965,1504438232.747,280163212.269,1136763536.541,991879.317,282685228.485,1624857.415,43863516.009,1286314.037,162045785.888,11027.165,36951086.048,178413.868,58236623.933,99446551.745,49714510.69,880476.68,283030.558,499332.632,13760.393,848.243,11219621.599,112816.376,494612440.52,1312986.58,120827.564,83307683.747,776515023.066,22580428.605,1413.739,20709500389.511,19923768636.082,2080552.635,157113.533,57718252.948,9777702.018,159032353.978,9536423.886,141921493.259,110347045.316,1225.241,2263867.465,8564756230.632,1036.742,1090136631.936,318845.28,1199227.711,79546.384,184724610.731,628520106.849,47406723.065,10630280.914,958846267.835,338502285.158,4618.214,110271.646,106123264.281,69273.213,94.249,73702.929,3878640.208,670112.31,66445.735,376.997,506943449.511,6314.701,9613.426,30065.517,1433873238.802,408340711.48,0,2974695.46,18001.611,62110.269,2740580.273,5466.458,11215.663,1003000.731,533559914.605,162202.994,52685.342,68424.97,12346.654,14797.135,6117908.614,56217239.074,1546752950.502,34023.986,22980611.006,18973603.292,105743345.474,10549980.536,7131568278.272,2508255.823,16022.376,94.249,640800.787,211024.116,1319249444.361,659.745,301503.415,79263.636,10273.17,158784761.146,1038909.703,689810.407
SWZ,0,0,58.83,0,14972.07,49917.23,17149887.99,3336962.52,9.5,0,7614773.89,7167260.1,8177.43,0,4064028.82,0,0,9293.43,559935.14,129287.23,12821799.53,0,4053.34,0,175.97,1223.21,0,314.89,3808209.86,428.24,0,1019.72,415252.88,0,1021143.55,5599839.56,8342.32,154335574.31,0,52.45,668.11,7447.19,0,734.17,110.5,0,7585.81,0,3294.31,0,1445.8,2080811.14,18727743.46,0,0,3415421.17,10195.88,963.39,176860.81,6918662.38,0,2311423.21,1125160.24,1588.68,947965.3,52.21,6746050.83,0,0,0,9504911.52,6061.48,14965.35,0,206.43,3243.36,0,0,65798.63,0,0,2111.53,3672.01,578460.67,0,929.1,1.03,100498.89,1779193.46,72324409.31,18894680.07,299160.81,0,30933.71,3630267.22,13010747.88,9374.75,1733.31,12160584.12,0,82397.45,148.35,2213060.08,0,592.28,4040372.05,4663800.12,24121.18,192.94,1373050.92,0,0,35132.05,7304036.4,243008.57,16.74,11266.77,8418.67,5828463.73,4017.43,846956.25,0,840573.2,0,1406.65,540.06,245793.32,358.14,0,160.06,0,25334253.7,2660.91,0,3235740.93,48811.34,2053062.14,555527.9,154.42,166.11,152453.08,126.29,86.41,4143754.32,325451.7,0,0,147684.19,159981.89,2061808.42,3935.19,545.53,94099.25,0,0,5267785.44,50550.63,3729642.62,1.14,0,0,2931172.12,93297.95,1270387.63,2741.08,9976539.35,679023.13,573.82,823,682650.41,0,297.72,17205.35,766.9,0,194.2,0,176071.23,0,0,9021.82,349968.28,19960.02,791691.38,0,0,0,1988.93,17448.28,0,0,7851804.56,0,2989.71,0,80.48,39.54,57461.99,5288.81,2651989.37,0,234856.02,2050.33,9159.53,381684.27,31515221.13,0,0,3008.09,1301.86,62.24,1012870.6,0,94.33,0,0,1503624288.22,806107.37,5191874.42
SXM,0,0,0,0,0,0,0,2325681.36,0,4970610.4656,0,4111767.8615999995,0,0,1876274.2836,0,0,0,0,2087560.8408,0,486,0,0,0,60358.049999999996,0,0,16435707.6,855210.6,0,0,0,0,4615447.4376,11871489.351599999,0,0,0,0,0,0,0,0,0,0,613117.884,0,0,0,264527.178,653229.6,5837586.760799999,0,0,1036197.8328,0,0,34163.52,0,0,4856853.926399999,275741.82,0,54239.0292,0,42005418.752399996,0,0,0,4353878.6568,0,0,0,0,0,0,0,793290.8879999999,30904.8912,0,0,142899.5808,0,0,4588.8,0,1789790.4,0,13023.4584,2489989.494,0,0,0,0,0,4649629.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38046,0,130838.2608,0,0,0,0,0,0,0,7452,0,0,0,0,0,0,0,0,0,0,0,58267.821599999996,0,0,0,0,353711.844,0,84329967.01799999,64925.239199999996,0,0,2923842.7944,0,17167.051199999998,102140.4,566217.684,0,0,0,2481326.4,0,959746.1375999999,0,0,0,0,71287.68,0,0,520357.11,9138.5592,0,0,0,0,0,0,0,0,0,0,258,0,0,0,83609.7444,213899.44679999998,2248636.7832,0,0,0,0,0,0,0,2782429.2456,0,0,0,0,0,0,0,0,0,0,0,40289.976,30732,1021354166.4,0,0,57211.476,0,0,0,0,0,0,0,208777.8552,0,0
SYC,0,849.938,0,0,0,137244.225,505496316.62,160781.863,0,1624.805,6322504.633,1493092.026,0,0,11882018.273,1839.378,0,0,357894.813,401422.492,309869.903,0,46506.978,0,450.279,0,0,0,13334338.235,312.091,0,0,7321.151,0,1719910.403,5306117.516,272.416,61137294.043,60604.096,0,0,11587.84,0,47623.536,4379.355,0,0,0,7032.456,0,2778367.606,767168.703,22097619.378,107.892,0,6088751.796,655.083,0,1551872.29,12980112.774,0,132676153.829,75191.335,182299.247,976090.104,0,106607029.559,0,0,18358.799,44249452.664,278.924,727647.255,0,0,0,0,0,1081889.161,0,0,0,0,8583983.9,0,552730.683,0,256212.553,5203769.341,94281009.455,3352002.192,13882.579,0,128809.232,430268.297,32070814.023,0,329886.122,14043963.689,0,7187869.632,0,0,0,0,10497385.944,0,11594.516,613036.613,0,0,0,8719025.099,0,216685.555,27809.078,311943.69,0,170096.563,313431.925,2314716.935,110955.2,49399.427,0,0,0,150609.584,0,0,2038.989,0,203024.839,96000.076,0,44150899.809,78315.508,12202123.899,49905.186,5428.751,0,40005.224,0,0,16655334.777,529111.701,17825.957,0,1042363.596,721000.028,3943545.331,326618.863,299.445,1984032.089,0,0,3924951.06,1372004.835,18941155.037,9350.014,0,0,937256.789,5639.578,401488.565,0,4108665.906,734517.89,0,0,45297536.34,3301.788,0,0,0,0,0,0,13581.636,0,0,0,410438.346,91544.287,2753712.891,516659.117,0,0,0,39809.192,0,450.474,25847267.112,0,6094.128,0,0,0,44517.05,10086312.737,13205424.181,0,31234.092,116590.931,444410.429,0,22682385.847,0,0,0,0,0,1321092.015,0,1232.377,0,0,98346862.656,818.976,122810.144
SYR,0,0,0,0,0,0,549839358.9108,67776348.63599999,12416934.431999998,0,1159319.9292,6594727.38,224498.69999999998,0,12173949.5064,0,0,0,0,3161411.466,1474731.7619999999,0,3356449.6152,0,0,0,0,0,18391237.2,0,0,0,0,0,17593595.001599997,36301304.3604,0,427220458.8,378261.62759999995,0,0,0,0,369596.39999999997,0,0,1320,0,0,0,1905538.7196,4319142,59120771.298,0,0,4041461.3039999995,0,0,0,365358682.7664,0,43008525.258,253023.36,128937.4944,3539586.4584000004,0,26218788.774,0,0,0,4395455.266799999,1581850.6475999998,0,0,0,0,0,0,3310011.9372,0,0,10585173.6,0,278517.9468,0,0,0,17356282.8,19112016.1944,72462586.59719999,3768845.6819999996,0,0,27116.431200000003,0,62366308.05239999,0,141176315.5092,4173628.7279999997,235647.864,1695980.6172,0,0,0,0,0,3191790.7584,0,151304548.79999998,0,0,0,52036684.3512,0,444302.39999999997,127585.3596,25812.909600000003,0,34344680.950799994,74701.2,0,591598.74,0,0,26919.340799999998,0,40352.9448,0,0,0,0,0,0,0,0,0,45437656.5228,3.2531999999999996,0,0,506762.3352,0,0,32233165.5492,2508883.3788,0,0,4544798.8344,6702313.644,3534777.1632,0,0,197274,0,0,9556858.799999999,0,17367450.756,6238020,0,0,0,5179436.184,0,0,7075733.436,140129993.6172,0,0,2967650.8427999998,0,0,0,0,0,0,0,2598336,0,0,0,463709.83319999994,894981.7152,4286230.600799999,0,0,0,0,0,0,0,31711099.126799997,0,0,0,0,0,0,4320280.2204,2462177490,0,86400,0,2525737.8359999997,475746,16879470,328418.39999999997,0,0,0,0,0,0,0,0,0,1967249.1516,0,0
TCA,0,0,0,0,0,0,3287537.2487999997,0,0,32095.043999999998,881793.1691999999,2155159.9608,0,0,686530.9572000001,0,0,0,0,0,0,201847.19999999998,0,0,0,62782.583999999995,0,0,2585236.8,245246.4,0,0,0,385494.33,8177273.3556,2643903.5664,930508.4519999999,13548097.2,0,0,0,0,0,2982774.6,0,954.858,0,0,0,0,445632.7512,20560.8,2796553.8,6131.1792,14035.096800000001,350858.3808,25949349.5124,0,0,0,0,2636544.798,142601.604,0,9367340.5956,0,6648814.5984000005,0,0,7851576.0828,9442879.4952,0,0,0,0,0,0,0,273288.0492,9398.667599999999,0,62973.6,621110.9232,0,0,78122.4,0,69498,1243204.0008,1402489.1855999997,89368.14839999999,0,0,0,0,16812239.6484,4232973.276,0,15495918.0168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11462.312399999999,0,0,0,66072.1212,0,547773.6,0,513.2616,0,0,0,0,0,0,193200,0,0,0,0,371834.94,0,0,0,0,0,0,3896154.6816,0,0,0,141628.1028,0,2597.9424000000004,0,28523.327999999998,18210,0,0,914893.2,0,887551.9944,0,0,0,0,3866.16,0,0,110749.4724,0,0,0,1167001.9896,0,0,0,1761.6,0,0,0,508830,0,0,0,17789.0316,270507.1284,490850.1984,0,0,0,0,0,0,86.2476,2751486.27,0,0,0,0,0,0,0,1671280.8,0,0,0,0,0,715264670.4,0,0,33691.9752,0,0,0,0,0,0,0,41479.3212,0,0
TCD,0,0,0,0,0,0,369026144.02919996,0,0,0,205186.7076,3984323.9196,0,0,36651521.371199995,44064890.5884,0,496430.98919999995,0,128824.26359999999,653112.8916,0,0,0,0,0,0,0,9285141.6,0,0,0,361.6848,10424.908800000001,2361810.4896,4857095.7312,0,453249632.4,10218239.3148,0,0,0,0,353256.56399999995,0,0,0,0,0,0,231449.4408,1674820.8,21742485.901199996,6762388.9668000005,0,5839769.853599999,0,0,0,18060489.384,0,12577098.3408,0,238194.6156,238722.054,0,142515793.01999998,0,0,977205.5015999998,27333888.838800002,7073.329199999999,243581.9112,0,0,0,0,0,155636.508,0,0,0,0,13908424.9932,0,992821.2,0,2399367.6,2439629.1,79786939.7676,6190300.0452000005,0,0,0,0,13014879.6156,0,1475529.7812,998248.5035999999,0,4492747.325999999,0,0,0,0,0,42420.119999999995,0,221409.6,0,0,0,193821.70919999998,0,1429856.4,1110479.7624,650627.0088,0,8472624.5652,210122.4,1076787.2352,0,0,0,0,0,2658481.8528,0,0,0,0,0,16059.4764,0,0,0,1062366.8232,54335.4156,0,19732576.2048,863327.9471999999,0,0,45023540.063999996,64569.429599999996,0,0,0,278094.14759999997,1767450.0468000001,0,0,4148.4,0,0,14662148.4,0,411570.1944,0,0,0,387604.7508,1179207.648,0,0,515202.39359999995,3767863.9055999997,0,7682563.4556,2218289.4072,0,0,0,0,0,0,0,48932.4,0,0,0,1170.3647999999998,1797.6,2708384.7227999996,0,0,0,0,0,0,298289.63879999996,7289961.1392,0,0,0,0,0,0,6983842.8288,186481170,0,53284.799999999996,0,781.656,0,37864465.199999996,0,0,0,0,0,0,0,0,0,0,2872986.4332,11339.862,0
TGO,0,21676.549,3854120.41,0,57316.637,0,51697046.126,3595490.913,0,0,1201998.554,2899321.103,278353.835,0,62847717.169,7660122.753,0,63739094.89,145088.101,365379.608,81476.212,0,0,0,907971.9,0,0,0,47628864.462,12504.849,959.832,0,0,0,26174920.216,4316585.828,2220472.847,579601505.651,58714255.445,242739.248,74230.53,765.283,0,12519578.183,0,0,0,0,0,63306.167,98566.717,4459575.26,79114723.773,208419.431,0,10984823.672,0,1945063.418,378164.619,32879149.338,0,65002783.633,11048.809,108329.012,7525437.65,0,275135048.055,0,0,197055.561,17240506.345,7394.672,145408965.117,3720.077,31977.841,5770.135,1208249.964,6582.923,31228014.588,0,0,995017.411,0,2937611.168,0,605420.86,0,2548922.356,43390638.258,242301614.038,8825661.683,46587.481,0,46401.167,7277246.299,38877010.229,0,188902.035,100710885.201,0,768503.084,0,45044.526,0,0,40063651.566,19826860.354,0,6700927.268,247318.478,22397.076,0,148855.249,0,7196599.336,38636.499,4056049.143,5952.786,75115827.73,113888.598,103128.799,0,2730580.375,0,0,1385343.215,3439.014,155766.443,0,0,0,7278058.442,14380741.531,0,252196.81,0,98570132.979,4237.445,0,2668287.59,126913264.054,4877.611,0,108955770.895,3468865.558,0,0,2277628.601,2541795.83,11342786.553,659.444,703123.657,138307.783,0,0,18366128.961,4693260.994,3068971.037,0,0,0,5688786.85,1387839.702,15742378.781,0,4851007.737,70525997.68,0,20080534.123,2300187.331,0,0,45485.183,0,0,0,0,49606.827,0,0,0,721983.379,238171.582,4712479.007,520690.218,0,0,4227.578,0,0,0,21456046.848,0,0,0,0,0,0,12788434.428,135742118.163,0,42785.558,57000.691,4998177.852,436646.845,52544216.69,170403.958,0,1648.61,0,0,31401690.27,0,0,0,14467.201,44924056.149,201762.814,0
THA,202822.302,999741.582,794224563.041,5719.95,1218277.405,848435.929,15747307446.489,333144826.999,12316047.345,124811.187,6839812236.366,464383330.722,36550485.887,711116.845,717501159.142,1810071.218,435.219,7940.423,93953703.732,190621200.379,212988366.841,96943312.231,4475350.132,8971.79,41613031.299,2212845.445,3151.094,3144086.701,4445356996.149,975690.36,567812971.436,62268.841,8050533.413,51601.95,1030147756.518,4981038158.812,714038831.986,70826519916.39,1441837.454,1687999.093,245540357.002,147652881.566,4587713.291,101553550.553,0,15606.425,59925205.186,2745612.399,4160770.648,8513.342,7595315.335,352790433.512,6182076373.159,47975.909,197795.114,485836286.753,32550279.792,180717503.302,56572740.847,58743594.421,504.071,776711561.076,37630825.782,5136357.832,426535910.231,1259122.191,3354528145.75,1988070.989,120838307.221,271730086.701,2667469940.061,1748618.29,84393723.059,35111.469,998169.231,30369.987,142.877,220432103.084,105129622.425,64417.881,6469322.355,15471808.161,1629466.33,2612318864.838,5365432.418,9910348.581,9241313.145,254908699.2,8278424713.039,5924869227.682,503777039.036,7713832.018,104363.13,13198673.827,440996058.043,2963175880.35,8877154.523,51636333.181,31195062515.689,95643145.29,29074630.148,148528.688,1598441519.695,71061705.171,3662.852,8671065374.463,613902228.257,2987120577.065,1968205.15,65907677.629,1258545237.775,24336.317,124132925.454,591275.67,27733979.034,13604557.206,25356957.598,7488281.828,71858184.187,2914186.861,42213980.459,120453849.575,1037195474.663,35997952.054,3312555.573,5116060.724,39285591.616,3023960243.617,152938.701,67089489.969,5579.711,511609237.863,29150.179,62042.114,5262360.262,71297.653,13117789449.579,21496223.331,687449.217,122330.775,578267388.791,3120456.617,3506.929,1021640256.419,502846400.377,1378569.811,159985970.351,838199672.587,1230898745.772,260943648.638,344455980.38,195935467.509,3104059342.804,1108.876,173748327.247,466679639.029,110937.935,102708231.761,22894115.283,58102.04,1489310.911,3423919374.497,192770132.815,686756155.116,31519610.073,16602643414.507,6149455606.134,1171273.545,1171401.948,8127971629.453,221543.109,18225467.714,1667167.17,6420244.133,307380.783,654242.481,0,14081314.048,26674.943,28325.644,651749.39,143810278.191,77342862.957,810048114.216,1103147.965,2697.193,25317414.058,40104.86,14057.825,765993.344,802992.235,4142856140.568,871.551,124289.937,30183.314,15175.769,3396.643,118591736.522,54510511.086,438639195.795,45898950.337,71011704.93,948546.554,98787087.012,66671635.32,19440596402.212,9792694.12,1966.51,24931.161,13029411.7,85402.258,7737509352.575,95950991.039,0,37826.122,25127687.118,556895204.202,70442181.105,3478944.563
TJK,0,0,0,0,0,0,308101695.4908,0,1686661.4039999999,0,451093.29600000003,27108287.0508,6004902.612,0,21531847.668,0,0,0,0,1582107.4176,0,0,21171.353999999996,0,0,0,0,0,2732670,0,0,0,0,0,835486.7592,258215000.5884,0,4412137730.4,614.1276,0,0,0,0,100107.01199999999,0,0,0,0,0,0,608160.4008,15632976,104305374.1068,0,0,3106783.842,0,0,3937214.64,770573.664,0,3235776.2339999997,1594048.3919999998,0,2775052.5576,0,21679326.406800002,0,0,0,4991396.112,44414987.76839999,0,0,0,0,0,0,762897.7248000001,0,0,243649.19999999998,0,4435005.864,0,185299.19999999998,0,2680942.8,1327089.528,61988509.04879999,884353.602,0,0,0,0,45493201.630799994,0,135988.69799999997,41231154.1152,1031353787.0159999,417530.4456,1443170.4,0,0,0,0,0,0,7449.5999999999995,0,0,0,1194425.6076,0,83438707.2,329655.3384,9701625.1692,0,0,279049.2,0,0,0,0,3396.8676,0,0,0,0,0,0,0,0,0,0,5161.092,2148468.2952,0,0,0,0,0,0,18187561.4316,214436.5008,0,0,120862.68959999998,1184701.1688,39374873.068799995,0,0,176882.4,0,0,35922807.6,0,10347.7404,0,0,0,0,3424258.6920000003,0,0,127636.94039999999,42257.27879999999,0,0,519139.42199999996,0,0,0,0,0,0,0,7374763.2,0,0,0,2085019.7952,8581006.6056,1480580.6327999998,0,0,0,0,0,0,0,3738187.3655999997,0,0,0,0,0,0,79700.3328,487260006,0,0,0,14510518.212,0,141450555.6,586706452.38,0,0,0,0,0,0,0,0,0,50057.809199999996,0,50426.796
TKL,0,0,0,0,0,0,0,0,0,0,0,22122.756,0,0,36803.8968,0,0,0,0,0,0,0,0,0,0,0,0,0,33020.4,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348860.94,0,0,5105.531999999999,0,0,0,0,0,19766.442,0,0,0,22041.975599999998,3555523.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35952,0,32111.4384,0,0,0,0,26932.332,0,276937.9788,0,0,0,0,3827056.4267999995,0,0,0,0,456.5952,0,0,0,0,0,0,0,0,0,0,0,0.3696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67515.7668,0,0,0,0,0,0,2775017.5248,16091.803199999998,0,0,241306.94759999998,0,0,0,0,20884.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136012.3788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40579.392,0,5373.165599999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357320.39999999997,0,0,0,0,0,0,0,0,5200180.333199999,0,0,0,0
TKM,0,0,0,0,0,0,1209942546.3624,0,21901760.724,0,118025.946,31433451.9252,103337762.46,0,15456239.1132,623.088,0,0,0,1820502.522,12580.5096,0,32.3976,0,0,0,0,0,1067386.8,0,0,0,0,0,8440290.2652,16088350.9248,0,1148254261.2,0,0,0,0,0,0,0,0,0,0,0,0,0,16693674,260695010.4264,0,0,35665822.9428,0,0,17948.04,806704.134,0,7830032.164799999,2416631.34,0,5934263.853599999,0,83631505.55039999,0,0,0,35279315.344799995,10666300.4772,0,0,0,0,0,0,4842073.1232,0,0,0,0,1265906.8307999999,0,471520.8,0,7723257.6,4882743.131999999,54194002.8432,7757345.028,0,0,0,67308,193108157.55359998,0,0,212903127.9108,476592857.82,31012.1808,5543966.399999999,0,0,0,0,28645.983599999996,0,1620188.4,0,0,0,3649592.346,0,19145830.8,1921787.4623999998,8669662.8312,6561.8052,0,2156470.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582.7679999999999,11935980.876,0,0,0,0,0,0,93158796.9144,2888118.4884,0,0,0,1819477.7603999998,2034330.0983999998,0,0,0,0,0,43319594.4,0,207366.1284,0,0,0,0,3404624.76,0,0,279778.01879999996,159929.916,0,0,1693815.7463999998,0,0,0,0,0,0,0,1578098.4,0,0,0,3969238.9247999997,9975047.8572,686172.3852,0,0,0,0,0,0,0,3887662.2456,0,0,0,0,0,0,212505.5952,1213954562.3999999,0,0,0,48217142.868,0,68234053.2,203413300.116,0,0,0,0,0,0,0,0,0,2536.9415999999997,0,0
TLS,0,0,0,0,0,0,4201228.0092,0,0,0,51323466.7284,446678.5548,0,0,2336825.298,0,0,0,0,33174.740399999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313948.35599999997,86801.274,0,314150806.8,0,0,0,0,0,0,0,0,0,0,0,0,208116.096,3709.2,625266.9347999999,0,0,775154.7036,0,0,0,11980.8,0,169774.0908,0,0,128593.5468,834096.0528,406873.16399999993,0,0,0,1128953.7227999999,0,0,0,0,0,0,0,0,0,0,0,0,3898564.1687999996,0,0,0,0,408364171.87799996,51916331.3736,31582.9908,0,0,0,0,0,0,0,12904892.964,0,0,0,0,0,0,0,0,0,0,0,0,0,2340.6504,0,101752.8,0,0,0,0,0,0,0,0,0,0,0,0,815880,0,0,0,4800,0,0,0,0,51333759.1596,0,0,0,0,0,0,1730253.8304,0,0,0,4265351.978399999,0,6410864.3004,0,0,748552.7999999999,0,0,15105.599999999999,0,5159325.1212,0,0,0,0,0,0,0,54253431.7368,0,0,0,103656994.8468,0,0,0,0,0,0,0,0,0,0,0,0,94944.138,113.0988,0,0,0,0,0,0,0,47613858.765599996,0,0,0,0,0,0,0,37598448,0,0,0,0,0,25636054.8,0,0,0,0,0,0,0,0,0,0,11812.3968,0,0
TON,0,0,0,0,0,0,362088.09119999997,0,0,0,27245315.844,41728.3188,0,0,698542.2516,0,0,0,0,0,0,0,0,0,0,0,0,0,6379725.6,0,0,0,0,0,421568.08319999994,0,624010.9199999999,69104586,0,0,0,0,0,73728,0,0,0,0,0,0,42271.98,0,161536.34159999999,0,0,0,0,0,0,0,0,113272.1052,0,0,93281.47679999999,87781976.20920001,717130.2191999999,0,0,0,1828049.3052,0,0,0,0,0,0,0,0,0,0,0,0,916119.8088,0,0,0,0,9158090.9208,1859351.9616,254.3148,0,0,0,0,168571.50840000002,0,0,11725266.6408,0,47145.2904,0,0,0,0,0,0,0,177986.4,0,0,0,25594.249200000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4869844.56,0,0,0,0,0,0,233050.58279999997,0,0,0,77542387.67639999,0,42601.678799999994,0,0,924458.4,0,0,40155.6,0,0,0,0,0,0,0,0,0,3497167.5371999997,0,0,5983.7964,4599974.515199999,0,0,0,0,0,0,0,0,0,0,0,13442.3316,0,42751.4688,0,0,0,0,0,0,0,3247502.4012,0,0,0,0,0,0,0,256548,0,0,0,0,0,20522058,0,0,0,0,0,0,0,0,92897.4372,0,75873.6624,0,0
